psu,entercollege,over475,loantakeup
313,0,0,0
429.5,0,0,0
309,0,0,0
514,0,1,1
636.5,1,1,1
314,0,0,0
491,0,1,1
463.5,0,0,0
473.5,0,0,0
394,0,0,0
408.5,0,0,0
349.5,0,0,0
415.5,0,0,0
419,0,0,0
472.5,0,0,0
440,1,0,0
420,0,0,0
419.5,0,0,0
375.5,0,0,0
467.5,0,0,0
434.5,0,0,0
338,0,0,0
569.5,1,1,1
510.5,0,1,1
363.5,0,0,0
462,1,0,0
434.5,0,0,0
483.5,0,1,1
323,0,0,0
351,0,0,0
526.5,1,1,1
375,0,0,0
327.5,0,0,0
428,0,0,0
355.5,0,0,0
386.5,0,0,0
386.5,0,0,0
475.5,0,1,1
370.5,0,0,0
451.5,0,0,0
450.5,0,0,0
500,0,1,1
303.5,1,0,0
523,1,1,1
526.5,0,1,1
661,1,1,0
508,0,1,1
479,0,1,1
439,1,0,0
463.5,0,0,0
496.5,0,1,0
438.5,0,0,0
492.5,0,1,1
514.5,1,1,1
405,0,0,0
374,0,0,0
381,0,0,0
590.5,1,1,1
441,0,0,0
407,0,0,0
540,0,1,1
455.5,1,0,0
443.5,0,0,0
511.5,1,1,1
405,0,0,0
491,1,1,1
532.5,1,1,0
390,0,0,0
344.5,0,0,0
592.5,1,1,1
580,1,1,1
366,0,0,0
543,0,1,1
406.5,0,0,0
399,0,0,0
406.5,0,0,0
445,0,0,0
330,0,0,0
392.5,0,0,0
430.5,0,0,0
423.5,0,0,0
482,0,1,1
408,0,0,0
403.5,0,0,0
509.5,0,1,0
505,1,1,1
379.5,0,0,0
328,0,0,0
508.5,0,1,1
501,0,1,1
337.5,0,0,0
409.5,0,0,0
430.5,0,0,0
434.5,0,0,0
375,0,0,0
435.5,0,0,0
435,0,0,0
455.5,0,0,0
499,1,1,1
448,0,0,0
414.5,0,0,0
478.5,0,1,1
409.5,0,0,0
413,0,0,0
383,0,0,0
395.5,0,0,0
435.5,0,0,0
411,0,0,0
347.5,0,0,0
355.5,0,0,0
434.5,0,0,0
403.5,0,0,0
336.5,0,0,0
499,0,1,0
333,0,0,0
327.5,0,0,0
351,0,0,0
500,0,1,0
456,0,0,0
415.5,0,0,0
415,0,0,0
330,0,0,0
494,0,1,1
425,1,0,0
323,0,0,0
541,1,1,1
533.5,1,1,1
393.5,0,0,0
388.5,0,0,0
464,0,0,0
320.5,0,0,0
359.5,0,0,0
394.5,0,0,0
417,0,0,0
393,0,0,0
519,0,1,1
628,1,1,1
371.5,0,0,0
488,0,1,1
478.5,1,1,1
393,0,0,0
381,0,0,0
317,0,0,0
381,0,0,0
379.5,0,0,0
536.5,0,1,1
456,0,0,0
504,0,1,1
349.5,0,0,0
408,1,0,0
357,1,0,0
456,1,0,0
430,0,0,0
387.5,0,0,0
443,0,0,0
360,0,0,0
356.5,0,0,0
403,0,0,0
435.5,0,0,0
373,0,0,0
435.5,0,0,0
455,0,0,0
405,0,0,0
438,0,0,0
455,0,0,0
464.5,0,0,0
438.5,0,0,0
326.5,0,0,0
527,0,1,1
514,1,1,0
371,0,0,0
402,0,0,0
384.5,0,0,0
427,0,0,0
320.5,0,0,0
529,0,1,0
369.5,0,0,0
435.5,0,0,0
612.5,0,1,1
437.5,1,0,0
398.5,0,0,0
420.5,0,0,0
492.5,0,1,1
403,0,0,0
505.5,1,1,1
446,0,0,0
427,0,0,0
348,0,0,0
386.5,0,0,0
489,0,1,0
458.5,0,0,0
424,0,0,0
413,0,0,0
526,0,1,1
503,0,1,1
413.5,0,0,0
458,0,0,0
542,1,1,0
439.5,0,0,0
303.5,0,0,0
431.5,1,0,0
491,0,1,1
451.5,1,0,0
367,0,0,0
414,0,0,0
406.5,0,0,0
395.5,0,0,0
481,0,1,0
348,1,0,0
457,0,0,0
526.5,0,1,1
399,1,0,0
479,0,1,1
370,0,0,0
383,0,0,0
453.5,0,0,0
473,0,0,0
465,0,0,0
411,0,0,0
328,0,0,0
379,0,0,0
429.5,0,0,0
377,0,0,0
394.5,0,0,0
446,0,0,0
450.5,0,0,0
344,0,0,0
499.5,0,1,1
379.5,0,0,0
526.5,0,1,1
490.5,1,1,0
530.5,1,1,1
416,0,0,0
309,0,0,0
477.5,1,1,1
370.5,0,0,0
417,0,0,0
331.5,0,0,0
343.5,0,0,0
317.5,0,0,0
322,0,0,0
370.5,0,0,0
412.5,0,0,0
359.5,0,0,0
453.5,0,0,0
336.5,0,0,0
479.5,1,1,1
439.5,0,0,0
416.5,0,0,0
467,0,0,0
401.5,0,0,0
519,1,1,1
496.5,0,1,1
554.5,1,1,0
529,0,1,1
413,1,0,0
386.5,0,0,0
306.5,0,0,0
408,0,0,0
446,0,0,0
367.5,1,0,0
549,1,1,1
380.5,0,0,0
447.5,0,0,0
419.5,0,0,0
336,0,0,0
408.5,1,0,0
335.5,0,0,0
373,0,0,0
394,0,0,0
449.5,0,0,0
474.5,0,0,0
501.5,1,1,1
440.5,1,0,0
489,0,1,0
656,1,1,1
353,0,0,0
525.5,0,1,1
531,1,1,1
365,0,0,0
366,0,0,0
366,0,0,0
379.5,0,0,0
368,0,0,0
386,1,0,0
366.5,0,0,0
566.5,1,1,1
320.5,0,0,0
328.5,0,0,0
347,0,0,0
472.5,1,0,0
461,1,0,0
513.5,1,1,0
451.5,0,0,0
412.5,1,0,0
427.5,0,0,0
464.5,0,0,0
332,0,0,0
364,0,0,0
445.5,0,0,0
335,0,0,0
420,0,0,0
485.5,0,1,1
536.5,1,1,0
431,1,0,0
413,0,0,0
479,1,1,0
370.5,0,0,0
414,0,0,0
335.5,0,0,0
385.5,0,0,0
380.5,0,0,0
403,0,0,0
357.5,0,0,0
453.5,1,0,0
421.5,0,0,0
404,0,0,0
483.5,1,1,1
547.5,1,1,1
308,0,0,0
529,0,1,0
395.5,0,0,0
309.5,0,0,0
314.5,0,0,0
443.5,0,0,0
475,0,1,0
328,0,0,0
408.5,0,0,0
385,0,0,0
553.5,0,1,1
379.5,0,0,0
540,0,1,1
405,0,0,0
347.5,0,0,0
417,0,0,0
353,0,0,0
457,0,0,0
348,0,0,0
450.5,0,0,0
447.5,1,0,0
391.5,0,0,0
492.5,0,1,1
526.5,0,1,1
402.5,0,0,0
420,0,0,0
351.5,0,0,0
488.5,0,1,1
487.5,1,1,1
476.5,0,1,1
314,0,0,0
373.5,1,0,0
324,0,0,0
360,0,0,0
421.5,0,0,0
399.5,0,0,0
472,0,0,0
476,0,1,1
501.5,0,1,1
576,1,1,0
432,0,0,0
337,0,0,0
573,0,1,1
483.5,0,1,1
491,0,1,0
314,1,0,0
483.5,0,1,1
419.5,1,0,0
380.5,1,0,0
421.5,0,0,0
462,0,0,0
579,1,1,1
436,1,0,0
512.5,1,1,0
490,1,1,1
543,1,1,0
439.5,1,0,0
397.5,0,0,0
620,1,1,1
496,0,1,0
479,0,1,1
326,0,0,0
545,1,1,1
405.5,0,0,0
519,1,1,1
423.5,0,0,0
517.5,0,1,1
400,0,0,0
555.5,1,1,1
329.5,0,0,0
361,0,0,0
472,0,0,0
415,0,0,0
439,1,0,0
405,0,0,0
329.5,0,0,0
400.5,1,0,0
391.5,1,0,0
448,0,0,0
381,0,0,0
494,0,1,1
434.5,0,0,0
525,0,1,1
386.5,0,0,0
450,0,0,0
615.5,1,1,0
502,0,1,1
310.5,0,0,0
459,0,0,0
409.5,0,0,0
562.5,1,1,1
431,0,0,0
455,0,0,0
521.5,1,1,1
332,0,0,0
423.5,0,0,0
374.5,0,0,0
379.5,0,0,0
516.5,0,1,1
521.5,0,1,1
402,0,0,0
471.5,0,0,0
344.5,0,0,0
425,0,0,0
333,0,0,0
436.5,0,0,0
455.5,1,0,0
456,0,0,0
466,0,0,0
551.5,1,1,0
302,0,0,0
375,0,0,0
382,0,0,0
367,0,0,0
314,0,0,0
475.5,1,1,1
483,0,1,0
450,1,0,0
441,0,0,0
307.5,0,0,0
370,0,0,0
328,0,0,0
433,0,0,0
371.5,0,0,0
344.5,0,0,0
377,0,0,0
421.5,0,0,0
375.5,0,0,0
403,0,0,0
405,0,0,0
392.5,1,0,0
357.5,0,0,0
524,0,1,1
341,0,0,0
388,0,0,0
425.5,0,0,0
435.5,1,0,0
426.5,1,0,0
328,0,0,0
513.5,0,1,1
342.5,0,0,0
432,0,0,0
524,1,1,0
414.5,0,0,0
495,0,1,1
319,0,0,0
344.5,0,0,0
501.5,0,1,1
451.5,0,0,0
359.5,0,0,0
424.5,0,0,0
309,0,0,0
393.5,0,0,0
456,0,0,0
499.5,0,1,1
497,0,1,1
303.5,0,0,0
391,1,0,0
469,0,0,0
303,0,0,0
423.5,0,0,0
397.5,0,0,0
601,0,1,1
355.5,0,0,0
417.5,0,0,0
391,0,0,0
435.5,0,0,0
396,0,0,0
321.5,0,0,0
395.5,0,0,0
386.5,1,0,0
442.5,0,0,0
495,0,1,1
489,0,1,1
396.5,0,0,0
387.5,0,0,0
416.5,0,0,0
354.5,0,0,0
400.5,0,0,0
426,0,0,0
482.5,0,1,1
354,0,0,0
375.5,0,0,0
415,1,0,0
410,0,0,0
455,0,0,0
408.5,0,0,0
450,0,0,0
411.5,0,0,0
433.5,0,0,0
491,1,1,1
494,0,1,1
487.5,0,1,1
429,0,0,0
419.5,0,0,0
606.5,1,1,1
397,0,0,0
597.5,1,1,0
516,0,1,1
360,0,0,0
450,0,0,0
447,0,0,0
570,1,1,1
448,0,0,0
382,0,0,0
348,0,0,0
326,0,0,0
457.5,0,0,0
412.5,0,0,0
330.5,1,0,0
441,0,0,0
416.5,1,0,0
419.5,0,0,0
451,0,0,0
496.5,1,1,1
364,0,0,0
412.5,0,0,0
476.5,1,1,1
421.5,0,0,0
370,0,0,0
330.5,0,0,0
425,0,0,0
348,0,0,0
394.5,0,0,0
505.5,0,1,0
559.5,0,1,1
340,0,0,0
433,0,0,0
419.5,0,0,0
325.5,0,0,0
432,0,0,0
410,0,0,0
386,0,0,0
507.5,1,1,1
327.5,0,0,0
491,0,1,1
396,0,0,0
434.5,0,0,0
370,0,0,0
429,0,0,0
384.5,0,0,0
351.5,0,0,0
669.5,1,1,1
315,0,0,0
357,0,0,0
303.5,0,0,0
426,1,0,0
447,0,0,0
414.5,0,0,0
330.5,0,0,0
461.5,0,0,0
304.5,0,0,0
390,0,0,0
379,0,0,0
362.5,0,0,0
478,0,1,0
431.5,0,0,0
418,0,0,0
455,0,0,0
470,0,0,0
398.5,0,0,0
393,0,0,0
511,1,1,0
506,0,1,0
404,1,0,0
428,0,0,0
442.5,0,0,0
513.5,1,1,1
472,0,0,0
471,0,0,0
570.5,1,1,1
530.5,0,1,1
586,1,1,1
475.5,0,1,0
429.5,0,0,0
515.5,0,1,1
478,1,1,1
341,1,0,0
370,0,0,0
472,0,0,0
387.5,0,0,0
560.5,1,1,1
531,1,1,1
426,0,0,0
450.5,0,0,0
340.5,0,0,0
412.5,0,0,0
513.5,0,1,1
471.5,0,0,0
534,0,1,1
387.5,0,0,0
372.5,1,0,0
596,1,1,1
435,0,0,0
537,0,1,1
498,0,1,1
481,0,1,1
464.5,0,0,0
496.5,0,1,1
543.5,0,1,1
501.5,0,1,1
546.5,1,1,1
609.5,1,1,0
613,1,1,0
516.5,1,1,1
568,1,1,1
557,0,1,1
419,1,0,0
534,0,1,0
577.5,1,1,0
599.5,0,1,0
429,0,0,0
442,0,0,0
567.5,0,1,1
552.5,1,1,1
347.5,0,0,0
559,1,1,0
475,0,1,0
526,0,1,1
412,0,0,0
592,1,1,0
624,0,1,1
392,0,0,0
599,1,1,1
577,0,1,1
405,0,0,0
489,1,1,1
407,0,0,0
480.5,0,1,1
656,1,1,1
598.5,1,1,1
413.5,0,0,0
316.5,0,0,0
469,1,0,0
416,0,0,0
307.5,0,0,0
511,1,1,0
475,0,1,1
482.5,0,1,1
554,1,1,0
430.5,0,0,0
344,0,0,0
443.5,0,0,0
551.5,1,1,0
508,0,1,1
371,0,0,0
537,1,1,1
366,0,0,0
328,0,0,0
462,0,0,0
464.5,0,0,0
460.5,1,0,0
430,0,0,0
338.5,0,0,0
339,0,0,0
418.5,0,0,0
478,0,1,1
388.5,0,0,0
435.5,0,0,0
395.5,0,0,0
417.5,1,0,0
335,1,0,0
523,1,1,0
361,0,0,0
545,0,1,1
368,0,0,0
428.5,0,0,0
353,0,0,0
547,1,1,1
513.5,0,1,1
354.5,0,0,0
357.5,0,0,0
447,1,0,0
583,0,1,1
515,0,1,1
377,0,0,0
454.5,1,0,0
355.5,0,0,0
352,0,0,0
393.5,0,0,0
352,0,0,0
460.5,0,0,0
379,1,0,0
536.5,1,1,0
562,0,1,0
442,0,0,0
436,0,0,0
317,0,0,0
307,0,0,0
450.5,1,0,0
364,0,0,0
585,0,1,0
524,1,1,1
423.5,0,0,0
561.5,1,1,1
538.5,1,1,1
466.5,0,0,0
469,0,0,0
384,0,0,0
494,0,1,1
462.5,0,0,0
523,0,1,0
451.5,1,0,0
359,0,0,0
518.5,0,1,0
384.5,0,0,0
326,0,0,0
357.5,0,0,0
486,0,1,1
420.5,0,0,0
451.5,0,0,0
414,1,0,0
313,0,0,0
386.5,0,0,0
433.5,0,0,0
507,0,1,1
317,0,0,0
466.5,0,0,0
419.5,0,0,0
391.5,0,0,0
554.5,0,1,1
498,1,1,1
419,0,0,0
443.5,0,0,0
484,1,1,1
445,1,0,0
387,0,0,0
379,0,0,0
328.5,0,0,0
407,0,0,0
342.5,0,0,0
517.5,1,1,1
375,1,0,0
681,0,1,0
405,0,0,0
353,0,0,0
490.5,0,1,1
403,0,0,0
572,0,1,1
483,0,1,1
501,0,1,1
596.5,0,1,1
393,0,0,0
325.5,0,0,0
583.5,1,1,1
512,1,1,1
302.5,0,0,0
525.5,1,1,1
390.5,1,0,0
407,0,0,0
317,0,0,0
402,0,0,0
344.5,0,0,0
440,0,0,0
344.5,0,0,0
433.5,0,0,0
401.5,0,0,0
478.5,1,1,1
617,0,1,0
403,0,0,0
414,0,0,0
429,0,0,0
391,0,0,0
500,1,1,0
519.5,0,1,1
335.5,0,0,0
365.5,0,0,0
442.5,0,0,0
335,0,0,0
450,1,0,0
366,0,0,0
472,1,0,0
477,1,1,0
522.5,1,1,1
507,1,1,0
441.5,0,0,0
394,0,0,0
513,0,1,1
436,0,0,0
382,0,0,0
552.5,0,1,1
360.5,1,0,0
391.5,0,0,0
426,0,0,0
450,0,0,0
496,1,1,1
391.5,0,0,0
412,0,0,0
464.5,0,0,0
439,0,0,0
551.5,1,1,0
464.5,0,0,0
471,0,0,0
386.5,0,0,0
392,0,0,0
615.5,1,1,1
520,0,1,1
495,0,1,1
383,0,0,0
576.5,0,1,1
451.5,0,0,0
380.5,0,0,0
551,0,1,0
449.5,0,0,0
344.5,0,0,0
479,1,1,1
529,0,1,1
344.5,0,0,0
416.5,0,0,0
503,1,1,1
570,0,1,0
414.5,0,0,0
532,0,1,1
448,0,0,0
455.5,1,0,0
542,1,1,0
347.5,0,0,0
344.5,0,0,0
389.5,1,0,0
328,0,0,0
414.5,0,0,0
428.5,0,0,0
439,0,0,0
493.5,1,1,1
341,0,0,0
592.5,1,1,1
599,0,1,0
310.5,1,0,0
359,1,0,0
543,1,1,1
575,1,1,0
347.5,0,0,0
505,1,1,0
310.5,0,0,0
425,0,0,0
543.5,1,1,1
578.5,1,1,1
489,1,1,1
405.5,0,0,0
475.5,0,1,1
450,1,0,0
431.5,0,0,0
362,0,0,0
429,1,0,0
429,0,0,0
343,0,0,0
362.5,0,0,0
464.5,1,0,0
516,1,1,1
452.5,1,0,0
505.5,0,1,1
463.5,0,0,0
443,0,0,0
478,1,1,0
396,0,0,0
458,0,0,0
347.5,0,0,0
494,1,1,1
613,1,1,1
445,0,0,0
571.5,0,1,1
308,0,0,0
467.5,0,0,0
584,0,1,1
509.5,1,1,1
496,0,1,1
431.5,0,0,0
359,0,0,0
405,0,0,0
541.5,1,1,1
538.5,1,1,1
353,0,0,0
485.5,1,1,1
468,0,0,0
412.5,0,0,0
330.5,0,0,0
492,0,1,1
466,0,0,0
524,0,1,0
395.5,0,0,0
459,1,0,0
497,1,1,1
313,0,0,0
466.5,0,0,0
499.5,1,1,0
483.5,0,1,1
496.5,0,1,1
444.5,1,0,0
478.5,1,1,0
522,1,1,1
354.5,0,0,0
366,0,0,0
310,0,0,0
390,0,0,0
343,0,0,0
477.5,0,1,0
428,0,0,0
474,0,0,0
360,0,0,0
469.5,0,0,0
382,0,0,0
302,0,0,0
359.5,0,0,0
325.5,0,0,0
503,0,1,1
342.5,0,0,0
314,0,0,0
423.5,0,0,0
429,0,0,0
442.5,0,0,0
417,1,0,0
399.5,0,0,0
469,0,0,0
349,1,0,0
411,0,0,0
432,0,0,0
461.5,0,0,0
321.5,1,0,0
390,0,0,0
400,0,0,0
530,1,1,1
420,0,0,0
354.5,0,0,0
511,1,1,1
336.5,0,0,0
419,0,0,0
395.5,0,0,0
448,0,0,0
448,0,0,0
417.5,0,0,0
326,0,0,0
375.5,1,0,0
360.5,0,0,0
365,0,0,0
302,0,0,0
452.5,0,0,0
417,0,0,0
481.5,1,1,1
479,0,1,1
304,0,0,0
467.5,0,0,0
302,0,0,0
375,1,0,0
339.5,0,0,0
438.5,1,0,0
439.5,0,0,0
521,1,1,1
412.5,0,0,0
508.5,1,1,1
313,0,0,0
476,0,1,1
340,0,0,0
407,0,0,0
405.5,0,0,0
363,0,0,0
453.5,0,0,0
448,0,0,0
486,1,1,1
463.5,0,0,0
365.5,0,0,0
466,1,0,0
388.5,1,0,0
592.5,1,1,0
379.5,0,0,0
501,0,1,0
314.5,0,0,0
463.5,1,0,0
450,0,0,0
482,0,1,1
536.5,0,1,1
450,1,0,0
543.5,0,1,1
436,0,0,0
348,0,0,0
483.5,1,1,1
412.5,0,0,0
508,0,1,1
605.5,1,1,1
456,0,0,0
514,1,1,1
318,0,0,0
379,0,0,0
677.5,1,1,0
365,0,0,0
409.5,0,0,0
384.5,0,0,0
371,0,0,0
568,1,1,1
642.5,1,1,1
433.5,0,0,0
432.5,0,0,0
474,0,0,0
360,0,0,0
395.5,1,0,0
452.5,0,0,0
657.5,1,1,0
529.5,1,1,1
408.5,0,0,0
544,1,1,1
594,0,1,1
613.5,1,1,0
543.5,0,1,1
602,1,1,0
393,0,0,0
484.5,0,1,1
579,1,1,1
373.5,0,0,0
539,1,1,0
527.5,1,1,0
407,0,0,0
437.5,0,0,0
466.5,0,0,0
434.5,0,0,0
409.5,1,0,0
448,0,0,0
547.5,1,1,1
579,0,1,1
500,1,1,1
371.5,0,0,0
539,0,1,1
450,1,0,0
462,0,0,0
376,0,0,0
389.5,1,0,0
466,0,0,0
462,0,0,0
470,0,0,0
538,0,1,1
538.5,1,1,1
379.5,0,0,0
474.5,0,0,0
663.5,1,1,1
509.5,0,1,1
505.5,1,1,1
452.5,0,0,0
417,0,0,0
366.5,0,0,0
328.5,0,0,0
419.5,0,0,0
470.5,0,0,0
349,0,0,0
421.5,0,0,0
310,0,0,0
450.5,0,0,0
392,0,0,0
565.5,1,1,1
502.5,0,1,1
451.5,0,0,0
412.5,1,0,0
508.5,1,1,1
430.5,0,0,0
443,0,0,0
458,0,0,0
434.5,0,0,0
393,0,0,0
497,1,1,0
516,0,1,1
563.5,0,1,1
447,0,0,0
481.5,0,1,0
421.5,0,0,0
317,0,0,0
486,1,1,1
313,0,0,0
302,0,0,0
302,0,0,0
351.5,0,0,0
403,0,0,0
481,0,1,1
596,0,1,1
302,0,0,0
579.5,1,1,0
316.5,0,0,0
419,0,0,0
539,1,1,1
472.5,1,0,0
457.5,0,0,0
403,0,0,0
379,0,0,0
439.5,1,0,0
433.5,0,0,0
487,0,1,1
518,0,1,0
303,0,0,0
540.5,0,1,1
342,0,0,0
388.5,0,0,0
478.5,0,1,0
357.5,0,0,0
415,0,0,0
351.5,0,0,0
484.5,0,1,1
536.5,0,1,1
367,0,0,0
325.5,0,0,0
412.5,0,0,0
404,0,0,0
462.5,0,0,0
400.5,0,0,0
436,0,0,0
462,0,0,0
436,0,0,0
430,0,0,0
428,0,0,0
541,0,1,1
505.5,1,1,1
423,1,0,0
344.5,0,0,0
351.5,0,0,0
380.5,0,0,0
433.5,0,0,0
481.5,0,1,1
310,0,0,0
386.5,0,0,0
462,0,0,0
497.5,1,1,0
412.5,0,0,0
384,0,0,0
570.5,1,1,1
410,0,0,0
516.5,0,1,1
497.5,0,1,0
408,1,0,0
311,0,0,0
588,1,1,0
320.5,0,0,0
467.5,0,0,0
451,0,0,0
431.5,0,0,0
479,1,1,0
431.5,0,0,0
342,0,0,0
492,0,1,1
439.5,0,0,0
328.5,0,0,0
418,0,0,0
415,0,0,0
470,0,0,0
583,0,1,1
467,0,0,0
348,0,0,0
405,0,0,0
443,0,0,0
363,0,0,0
358,0,0,0
324,0,0,0
425,0,0,0
370,0,0,0
472.5,0,0,0
325.5,0,0,0
400.5,0,0,0
417,0,0,0
379,0,0,0
462.5,0,0,0
384.5,0,0,0
425.5,0,0,0
525.5,0,1,1
318,0,0,0
343,1,0,0
306.5,0,0,0
515.5,0,1,1
493.5,0,1,1
403,0,0,0
400.5,0,0,0
485,1,1,1
549,1,1,0
455,1,0,0
565,1,1,1
512,0,1,1
464.5,0,0,0
584.5,1,1,1
461.5,0,0,0
494.5,0,1,1
458,1,0,0
399,1,0,0
565,1,1,1
395.5,0,0,0
555.5,0,1,0
511,0,1,1
492,0,1,1
405,0,0,0
404,0,0,0
437,0,0,0
422,1,0,0
493,1,1,0
433,0,0,0
324,0,0,0
469,0,0,0
420.5,0,0,0
562,0,1,0
302,0,0,0
366,0,0,0
443.5,0,0,0
421.5,0,0,0
455.5,0,0,0
428.5,0,0,0
434,0,0,0
481,0,1,1
610,0,1,1
428.5,0,0,0
354.5,0,0,0
446,0,0,0
447,1,0,0
386,0,0,0
441,0,0,0
429,0,0,0
433,0,0,0
413.5,0,0,0
345,1,0,0
435,0,0,0
458,0,0,0
467,1,0,0
340,0,0,0
354.5,0,0,0
455,0,0,0
467,1,0,0
492,0,1,1
573.5,1,1,1
462,0,0,0
475.5,0,1,1
444.5,0,0,0
407,0,0,0
571.5,0,1,1
527.5,1,1,1
513.5,1,1,0
440.5,0,0,0
447.5,0,0,0
394,0,0,0
464.5,0,0,0
451.5,0,0,0
418,0,0,0
402,0,0,0
358,0,0,0
347.5,0,0,0
441.5,0,0,0
398.5,0,0,0
391.5,0,0,0
353,0,0,0
361,0,0,0
437,0,0,0
320.5,0,0,0
366.5,0,0,0
460.5,0,0,0
422,0,0,0
453.5,0,0,0
369,0,0,0
395.5,0,0,0
591,1,1,0
442.5,0,0,0
481.5,0,1,1
302,0,0,0
461.5,0,0,0
475,0,1,1
473,1,0,0
383,0,0,0
412.5,0,0,0
550,0,1,1
441,0,0,0
426,0,0,0
390,0,0,0
396,0,0,0
519.5,0,1,1
419,1,0,0
436,0,0,0
486,1,1,1
379.5,0,0,0
472,0,0,0
348.5,0,0,0
491,0,1,1
500,0,1,1
366,0,0,0
404,0,0,0
545.5,1,1,0
417.5,0,0,0
391,0,0,0
307.5,0,0,0
362.5,0,0,0
508,0,1,1
505,1,1,1
515.5,1,1,1
489.5,0,1,1
439,0,0,0
427,0,0,0
312.5,0,0,0
504.5,1,1,1
429,1,0,0
313,0,0,0
373,0,0,0
462,0,0,0
335.5,0,0,0
438.5,0,0,0
390,0,0,0
583.5,1,1,0
527.5,1,1,1
562,1,1,1
563,1,1,1
485.5,1,1,1
465,1,0,0
432,0,0,0
561.5,1,1,1
529.5,1,1,1
384,0,0,0
486.5,0,1,1
496.5,0,1,1
396,0,0,0
375,0,0,0
429,0,0,0
464.5,1,0,0
472,0,0,0
440,0,0,0
452.5,0,0,0
502.5,1,1,0
467.5,0,0,0
462,1,0,0
347.5,0,0,0
302,0,0,0
496,1,1,1
310.5,0,0,0
354.5,0,0,0
564.5,1,1,1
504,0,1,1
431.5,0,0,0
538.5,1,1,1
478.5,0,1,1
472,0,0,0
405.5,0,0,0
456,0,0,0
365.5,0,0,0
469,0,0,0
439.5,0,0,0
423,0,0,0
435.5,0,0,0
513.5,0,1,0
619,1,1,1
465,0,0,0
437,0,0,0
429.5,0,0,0
473,0,0,0
461.5,0,0,0
554,0,1,1
403.5,0,0,0
375,0,0,0
490.5,0,1,1
365.5,1,0,0
492.5,0,1,1
492,0,1,1
478,0,1,1
586.5,1,1,1
360.5,0,0,0
406,1,0,0
486,1,1,0
478.5,1,1,0
348,0,0,0
461,0,0,0
344.5,0,0,0
550.5,1,1,1
444.5,0,0,0
408.5,1,0,0
567,1,1,1
501,1,1,1
338.5,0,0,0
324,0,0,0
397.5,0,0,0
463.5,0,0,0
365,0,0,0
330.5,0,0,0
422.5,0,0,0
452.5,0,0,0
433.5,0,0,0
364,0,0,0
321.5,0,0,0
569,1,1,0
334,0,0,0
433,0,0,0
503,0,1,1
383,1,0,0
408.5,0,0,0
505.5,1,1,1
354.5,0,0,0
396.5,0,0,0
434.5,0,0,0
360,0,0,0
394,0,0,0
484,0,1,1
446.5,1,0,0
385,0,0,0
473,0,0,0
521.5,0,1,1
366,0,0,0
382,0,0,0
348,0,0,0
332,0,0,0
409.5,0,0,0
522.5,0,1,1
407,1,0,0
433,0,0,0
669.5,1,1,1
333,1,0,0
423.5,0,0,0
461.5,0,0,0
445,0,0,0
449.5,0,0,0
547,1,1,1
529,1,1,1
396,1,0,0
349.5,0,0,0
382,0,0,0
472,0,0,0
400,0,0,0
433,0,0,0
392.5,0,0,0
435,1,0,0
462,1,0,0
462,0,0,0
555,1,1,1
324,0,0,0
328.5,0,0,0
466,0,0,0
509.5,1,1,1
359,0,0,0
330.5,0,0,0
329.5,1,0,0
415,0,0,0
461.5,0,0,0
533,0,1,1
546.5,1,1,1
415,0,0,0
377,0,0,0
479.5,1,1,1
616,1,1,1
458,0,0,0
344.5,0,0,0
509.5,0,1,1
328,0,0,0
395.5,0,0,0
452,0,0,0
390.5,0,0,0
386.5,0,0,0
456,0,0,0
511.5,1,1,1
577,1,1,1
558,0,1,1
486.5,1,1,1
495.5,1,1,1
467,0,0,0
485.5,1,1,1
429,0,0,0
461.5,0,0,0
330.5,0,0,0
495,1,1,0
478.5,0,1,1
514.5,0,1,1
544.5,1,1,1
392.5,0,0,0
448,0,0,0
667.5,1,1,1
532.5,1,1,1
587,0,1,1
488,1,1,1
382,1,0,0
370,0,0,0
488,1,1,1
475,1,1,1
461.5,0,0,0
365,0,0,0
367,0,0,0
627,1,1,1
612.5,1,1,1
395.5,0,0,0
375,0,0,0
413,0,0,0
689.5,1,1,1
438.5,1,0,0
482.5,0,1,1
337.5,0,0,0
489.5,0,1,1
603.5,1,1,1
545,1,1,1
559,0,1,0
336.5,0,0,0
601.5,1,1,0
452.5,0,0,0
335.5,0,0,0
412.5,0,0,0
459,0,0,0
306.5,0,0,0
414.5,0,0,0
504,0,1,0
388.5,0,0,0
436,0,0,0
490.5,0,1,1
384,0,0,0
472.5,0,0,0
364,0,0,0
386,0,0,0
413,0,0,0
565.5,0,1,1
468,0,0,0
488,1,1,1
508.5,0,1,1
416.5,0,0,0
488.5,1,1,1
447,0,0,0
333,0,0,0
408,0,0,0
443,0,0,0
506.5,1,1,1
457,0,0,0
398.5,0,0,0
597.5,0,1,1
387.5,0,0,0
413.5,0,0,0
494,1,1,0
531,0,1,1
514,1,1,0
381.5,0,0,0
344.5,0,0,0
392,0,0,0
478.5,0,1,1
321.5,0,0,0
404,0,0,0
515,1,1,1
446,0,0,0
365.5,0,0,0
436.5,0,0,0
455,0,0,0
506,0,1,1
401,1,0,0
368,0,0,0
328,0,0,0
403.5,0,0,0
352,0,0,0
339.5,0,0,0
484,1,1,0
425.5,0,0,0
470.5,0,0,0
349.5,1,0,0
448,0,0,0
316.5,0,0,0
485,0,1,1
415,0,0,0
